,taxon.name,taxon.id,taxon.rank,count,taxon.observations_count,taxon.ancestor_ids
993,Quaternaria quaternata,1158842,species,1,53,"[48460, 47170, 48250, 372740, 53539, 792674, 48805, 352307, 479955, 1158842]"
994,Terana coerulea,1159218,species,1,1393,"[48460, 47170, 47169, 492000, 50814, 47380, 118075, 334034, 1159218]"
995,Erysiphe corylacearum,1164167,species,1,56,"[48460, 47170, 48250, 372740, 55523, 49073, 55525, 1394527, 328021, 1164167]"
996,Pyrrhulomyces astragalinus,1179671,species,1,204,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48768, 1179669, 1179671]"
997,Britzelmayria multipedata,1179764,species,1,135,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 56310, 1179761, 1179764]"
998,Candolleomyces leucotephrus,1179959,species,1,9,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 56310, 1179953, 1179959]"
999,Mycena picta,1239856,species,1,48,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 55920, 55922, 1455409, 1239856]"
1000,Coprinopsis babosiae,1252180,species,1,1,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 56310, 48522, 1180062, 1252180]"
1001,Bovistella utriformis,1260395,species,1,17,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48445, 48444, 1260395]"
1002,Entoloma incarnatofuscescens,1261788,species,1,2,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47166, 47165, 1366585, 1261788]"
1003,Infundibulicybe catinus,1288341,species,1,2,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 1180517, 451027, 1288341]"
1004,Entonaema cinnabarinum,1348102,species,1,8,"[48460, 47170, 48250, 372740, 53539, 792674, 48805, 785476, 353150, 1348102]"
1005,Pluteus variabilicolor,1358208,species,1,18,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 48420, 60783, 1366819, 1358208]"
1006,Camarosporidiella elongata,1362150,species,1,10,"[48460, 47170, 48250, 372740, 55174, 793883, 58701, 791639, 1258317, 1362150]"
1007,Biscogniauxia dennisii,1363849,species,1,7,"[48460, 47170, 48250, 372740, 53539, 792674, 48805, 792677, 127049, 1363849]"
1008,Pucciniastrum symphyti,1366421,species,1,50,"[48460, 47170, 47169, 416490, 69967, 69968, 1151228, 207611, 207610, 1366421]"
1009,Mycena luteovariegata,1370906,species,1,13,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 55920, 55922, 1101287, 1370907, 1370906]"
1010,Craterellus melanoxeros,1374664,species,1,27,"[48460, 47170, 47169, 492000, 50814, 47350, 48423, 48611, 1398880, 1374664]"
1011,Gliophorus sciophanus,1377114,species,1,5,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 1128302, 51870, 1135226, 1135229, 143385, 1134262, 1377114]"
1012,Taphrina insititiae,1377123,species,1,3,"[48460, 47170, 48250, 791576, 152035, 152525, 192644, 192645, 1377123]"
1013,Entyloma ficariae,1393639,species,1,175,"[48460, 47170, 47169, 951335, 130023, 152585, 352313, 352312, 1393639]"
1014,Quasipucciniastrum ochraceum,1400102,species,1,39,"[48460, 47170, 47169, 416490, 69967, 69968, 1151228, 69969, 1400101, 1400102]"
1015,Pleuroflammula tuberculosa,1400779,species,1,102,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 416506, 375067, 1400779]"
1016,Amanita calida,1414516,species,1,13,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 118249, 1149497, 48419, 1142599, 906594, 1414516]"
1017,Sarcodontia uda,1419385,species,1,215,"[48460, 47170, 47169, 492000, 50814, 47380, 118046, 203700, 1419385]"
1018,Entoloma nidorosum,1419424,species,1,28,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47166, 47165, 1366583, 1417765, 1419424]"
1019,Alnicola xanthophylla,1422026,species,1,1,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 416512, 864956, 1422026]"
1020,Chalciporus amarellus,1428486,species,1,13,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 48702, 118365, 1428486]"
1021,Calonarius splendens,1433944,species,1,12,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48705, 1417326, 1433709, 1433721, 1433944]"
1022,Pseudoclitocybe expallens,1437102,species,1,11,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 1096394, 332677, 1437102]"
1023,Phlegmacium largum,1437648,species,1,21,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48705, 1366568, 1433728, 1433738, 1437648]"
1024,Calonarius prodigiosus,1438013,species,1,1,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48705, 1417326, 1433709, 1433721, 1438013]"
1025,Thaxterogaster subpurpurascens,1438520,species,1,6,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48705, 1366838, 1366840, 1433766, 1438520]"
1026,Octospora gyalectoides,1439265,species,1,15,"[48460, 47170, 48250, 372740, 152032, 48717, 48718, 340946, 1439265]"
1027,Thelephora atrocitrina,1474887,species,1,1,"[48460, 47170, 47169, 492000, 50814, 52526, 118108, 118110, 1474887]"
