,taxon.name,taxon.id,taxon.rank,count,taxon.observations_count,taxon.ancestor_ids
593,Russula ochroleuca,153459,species,4,1266,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167950, 1396356, 153459]"
594,Candelariella vitellina,182455,species,4,3984,"[48460, 47170, 48250, 372740, 152030, 152550, 69475, 155094, 182455]"
595,Cortinarius croceus,192638,species,4,568,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48705, 48704, 1433686, 123890, 192638]"
596,Agaricus placomyces,194251,species,4,732,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 47394, 49548, 824804, 793870, 194251]"
597,Lactarius lignyotus,194373,species,4,922,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 54597, 1174533, 194373]"
598,Russula pectinatoides,202373,species,4,244,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167952, 1396198, 1396204, 202373]"
599,Russula albonigra,202417,species,4,268,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167956, 1483295, 1396126, 202417]"
600,Coprinellus xanthothrix,203063,species,4,78,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 56310, 56315, 947428, 203063]"
601,Resupinatus applicatus,203714,species,4,1464,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 203715, 203714]"
602,Phleogena faginea,203926,species,4,1015,"[48460, 47170, 47169, 416490, 152037, 152582, 203927, 203928, 203926]"
603,Ceriporia reticulata,328291,species,4,45,"[48460, 47170, 47169, 492000, 50814, 47380, 964622, 328292, 328291]"
604,Peniophora cinerea,335978,species,4,145,"[48460, 47170, 47169, 492000, 50814, 48341, 55878, 55879, 335978]"
605,Cystoderma amianthinum,337956,species,4,1603,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 923956, 337955, 337956]"
606,Basidioradulum radula,341834,species,4,554,"[48460, 47170, 47169, 492000, 50814, 57519, 341835, 341834]"
607,Agaricus bernardii,343586,species,4,920,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 47394, 49548, 824804, 824811, 343586]"
608,Amanita subnudipes,347859,species,4,58,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 118249, 1149497, 48419, 1142599, 906594, 347859]"
609,Phaeoclavulina flaccida,349693,species,4,451,"[48460, 47170, 47169, 492000, 50814, 891028, 55154, 48710, 349690, 349693]"
610,Amanita argentea,350029,species,4,20,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 118249, 1149497, 48419, 1142599, 906594, 350029]"
611,Crepidotus cesatii,350516,species,4,69,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 416506, 118288, 350516]"
612,Geastrum rufescens,350833,species,4,156,"[48460, 47170, 47169, 492000, 50814, 891028, 55013, 55014, 63077, 1085867, 350833]"
613,Russula fellea,352281,species,4,89,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167950, 352281]"
614,Spongipellis spumeus,352405,species,4,43,"[48460, 47170, 47169, 492000, 50814, 47380, 53715, 334440, 352405]"
615,Thelephora caryophyllea,352498,species,4,138,"[48460, 47170, 47169, 492000, 50814, 52526, 118108, 118110, 352498]"
616,Trichoderma viride,352599,species,4,1451,"[48460, 47170, 48250, 372740, 53539, 794115, 48248, 48247, 352744, 352599]"
617,Neodasyscypha cerina,353212,species,4,81,"[48460, 47170, 48250, 372740, 55523, 49073, 791164, 353213, 353212]"
618,Clitocybe phyllophila,355931,species,4,135,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 1155395, 1128513, 54625, 355931]"
619,Psathyrella corrugis,357767,species,4,3303,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 56310, 67745, 1179801, 357767]"
620,Cumminsiella mirabilissima,382066,species,4,283,"[48460, 47170, 47169, 416490, 69967, 69968, 1151342, 84768, 374653, 382066]"
621,Gloeophyllum abietinum,382464,species,4,120,"[48460, 47170, 47169, 492000, 50814, 67339, 67340, 67341, 382464]"
622,Lactarius turpis,382886,species,4,1503,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 54597, 1174534, 382886]"
623,Rhodocybe gemina,384046,species,4,102,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47166, 118172, 384046]"
624,Coprinellus impatiens,410688,species,4,470,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 56310, 56315, 1087209, 410688]"
625,Cystoderma carcharias,464307,species,4,638,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 923956, 337955, 464307]"
626,Myxomphalia maura,479444,species,4,424,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 416534, 479443, 479444]"
627,Amanita submembranacea,481222,species,4,112,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 118249, 1149497, 48419, 1142599, 906594, 481222]"
628,Lepiota lilacea,497834,species,4,92,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 1181093, 58695, 497834]"
629,Protostropharia semiglobata,499652,species,4,1758,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48768, 499759, 499652]"
630,Hohenbuehelia mastrucata,500043,species,4,269,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 905657, 48495, 154753, 500043]"
631,Tricholoma album,515020,species,4,100,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47498, 62484, 1444966, 1377703, 515020]"
632,Flammulaster muricatus,518756,species,4,111,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 416523, 154755, 518756]"
633,Deconica coprophila,528643,species,4,2571,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 416512, 379689, 528643]"
634,Lepista glaucocana,543041,species,4,111,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 1155395, 1128513, 55591, 543041]"
635,Vuilleminia coryli,563372,species,4,131,"[48460, 47170, 47169, 492000, 50814, 152211, 130932, 375298, 563372]"
636,Hebeloma radicosum,566524,species,4,47,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 416512, 192716, 1428715, 566524]"
637,Lyophyllum loricatum,567305,species,4,23,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 118247, 118248, 567305]"
638,Cantharellus friesii,568292,species,4,108,"[48460, 47170, 47169, 492000, 50814, 47350, 48423, 47348, 1374640, 568292]"
639,Amanita lividopallescens,626853,species,4,51,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 118249, 1149497, 48419, 1142599, 906594, 626853]"
640,Volvariella murinella,710189,species,4,27,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 48420, 63421, 710189]"
641,Conocybe ochrostriata,748633,species,4,7,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 55472, 117228, 748633]"
642,Homophron spadiceum,782235,species,4,339,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 56310, 782234, 782235]"
643,Pluteus fenzlii,865185,species,4,21,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 48420, 60783, 1366819, 1443556, 865185]"
644,Lactarius violascens,875081,species,4,12,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 54597, 1174534, 1435165, 875081]"
645,Xylodon flaviporus,886998,species,4,125,"[48460, 47170, 47169, 492000, 50814, 57519, 118063, 499312, 886998]"
646,Coleroa robertiani,894691,species,4,43,"[48460, 47170, 48250, 372740, 55174, 504101, 58702, 374620, 894691]"
647,Xerocomus ferrugineus,928737,species,4,194,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 48702, 702670, 118154, 928737]"
648,Neoantrodia,955374,genus,4,1229,"[48460, 47170, 47169, 492000, 50814, 47380, 55974, 955374]"
649,Trametes warnieri,974657,species,4,84,"[48460, 47170, 47169, 492000, 50814, 47380, 47379, 47378, 974657]"
650,Propolis versicolor,977793,species,4,9,"[48460, 47170, 48250, 372740, 55523, 972694, 774931, 353003, 977793]"
651,Inosperma erubescens,1112491,species,4,49,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 55574, 1090285, 1112491]"
652,Hinnulei,1152088,section,4,81,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48705, 48704, 1151842, 1152088]"
653,Stereum insignitum,1254633,species,4,67,"[48460, 47170, 47169, 492000, 50814, 48341, 55502, 55503, 1254633]"
654,Aleurocystidiellum disciforme,1416699,species,4,57,"[48460, 47170, 47169, 492000, 50814, 48341, 55502, 1416698, 1416699]"
655,Hygrophorus limacinus,1440332,species,4,77,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 1128302, 51870, 1135223, 1135224, 63108, 1135949, 1440334, 1440332]"
656,Russula sanguinaria,48338,species,3,121,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167950, 1396270, 48338]"
657,Russula nobilis,49446,species,3,153,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167950, 1396329, 49446]"
658,Clathrus archeri,51135,species,3,4211,"[48460, 47170, 47169, 492000, 50814, 891028, 48708, 1395929, 51137, 51135]"
659,Dacrymyces stillatus,53276,species,3,6946,"[48460, 47170, 47169, 492000, 53277, 53278, 53279, 53280, 53276]"
660,Ramaria stricta,54228,species,3,8825,"[48460, 47170, 47169, 492000, 50814, 891028, 55154, 48710, 48707, 1478431, 54228]"
661,Macrotyphula juncea,54717,species,3,1192,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 905657, 1128529, 54715, 54717]"
662,Ramalina farinacea,54758,species,3,8527,"[48460, 47170, 48250, 372740, 54743, 952186, 48327, 48326, 48325, 54758]"
663,Hygrocybe coccinea,55245,species,3,6289,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 1128302, 51870, 1135226, 1135227, 51871, 1135479, 1135487, 1135488, 55245]"
664,Clathrus ruber,56534,species,3,5888,"[48460, 47170, 47169, 492000, 50814, 891028, 48708, 1395929, 51137, 56534]"
665,Cortinarius alboviolaceus,58677,species,3,1264,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48705, 48704, 1151842, 1152356, 58677]"
666,Neobulgaria pura,63068,species,3,537,"[48460, 47170, 48250, 372740, 55523, 49073, 791908, 63072, 63068]"
667,Mycena maculata,63468,species,3,510,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 55920, 55922, 63468]"
668,Mycena leptocephala,63470,species,3,5379,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 55920, 55922, 63470]"
669,Candelaria concolor,69430,species,3,13415,"[48460, 47170, 48250, 372740, 152030, 152550, 69475, 69468, 69430]"
670,Hypogymnia physodes,117971,species,3,12677,"[48460, 47170, 48250, 372740, 54743, 952186, 48327, 54321, 1094690, 117988, 117971]"
671,Gyromitra infula,117994,species,3,2421,"[48460, 47170, 48250, 372740, 152032, 48717, 85119, 85118, 951401, 117994]"
672,Lycoperdon umbrinum,118139,species,3,2491,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48445, 48444, 118139]"
673,Russula grisea,118182,species,3,88,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167952, 1396255, 118182]"
674,Russula ionochlora,118183,species,3,70,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167952, 1396255, 118183]"
675,Russula raoultii,118188,species,3,27,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167950, 118188]"
676,Russula queletii,118189,species,3,289,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167950, 1396270, 118189]"
677,Russula grata,118191,species,3,520,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167952, 1396198, 1366834, 118191]"
678,Tricholoma ustaloides,118199,species,3,44,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47498, 62484, 1444961, 1366846, 118199]"
679,Tapinella panuoides,118202,species,3,1679,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 118204, 118205, 118202]"
680,Limacella delicata,118251,species,3,60,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 118249, 118250, 118251]"
681,Hygrophorus agathosmus,118313,species,3,254,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 1128302, 51870, 1135223, 1135224, 63108, 1135949, 1371270, 118313]"
682,Battarrea phalloides,119969,species,3,1617,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 1181092, 119970, 119969]"
683,Cortinarius violaceus,124344,species,3,3530,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48705, 48704, 1433684, 1150593, 124344]"
684,Cortinarius semisanguineus,125353,species,3,2008,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48705, 48704, 1433686, 123890, 125353]"
685,Peltigera horizontalis,127092,species,3,576,"[48460, 47170, 48250, 372740, 54743, 952186, 48712, 54295, 54294, 127092]"
686,Mycenastrum corium,128578,species,3,210,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48445, 128581, 128578]"
687,Cortinarius flexipes,147323,species,3,131,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48705, 48704, 1151842, 1152079, 147323]"
688,Russula rosacea,154869,species,3,9949,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167950, 1483299, 1396170, 154869]"
689,Ascocoryne cylichnium,155165,species,3,563,"[48460, 47170, 48250, 372740, 55523, 49073, 791908, 49072, 155165]"
690,Candelariella aurella,155497,species,3,1776,"[48460, 47170, 48250, 372740, 152030, 152550, 69475, 155094, 155497]"
691,Geastrum berkeleyi,179170,species,3,9,"[48460, 47170, 47169, 492000, 50814, 891028, 55013, 55014, 63077, 1085858, 179170]"
692,Agaricus bresadolanus,179697,species,3,37,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 47394, 49548, 824805, 824819, 179697]"
693,Peltigera canina,180500,species,3,3981,"[48460, 47170, 48250, 372740, 54743, 952186, 48712, 54295, 54294, 180500]"
694,Gloeophyllum trabeum,192652,species,3,62,"[48460, 47170, 47169, 492000, 50814, 67339, 67340, 67341, 192652]"
695,Tricholoma portentosum,194460,species,3,339,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47498, 62484, 1444961, 1377701, 194460]"
696,Heterobasidion annosum,194485,species,3,556,"[48460, 47170, 47169, 492000, 50814, 48341, 84225, 194493, 194485]"
697,Melanelixia subaurifera,194686,species,3,1987,"[48460, 47170, 48250, 372740, 54743, 952186, 48327, 54321, 1094690, 194687, 194686]"
698,Puccinia lagenophorae,200848,species,3,1023,"[48460, 47170, 47169, 416490, 69967, 69968, 1151342, 84768, 84769, 200848]"
699,Phragmidium violaceum,205076,species,3,926,"[48460, 47170, 47169, 416490, 69967, 69968, 1151342, 71043, 205077, 205076]"
700,Phragmidium potentillae,245769,species,3,251,"[48460, 47170, 47169, 416490, 69967, 69968, 1151342, 71043, 205077, 245769]"
701,Gibellula,328134,genus,3,1856,"[48460, 47170, 48250, 372740, 53539, 794115, 48248, 58706, 328134]"
702,Russula acetolens,332206,species,3,13,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 332206]"
703,Cortinarius salor,332482,species,3,110,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48705, 48704, 1152034, 332482]"
704,Lentinellus flabelliformis,332505,species,3,27,"[48460, 47170, 47169, 492000, 50814, 48341, 55176, 118238, 332505]"
705,Erysiphe polygoni,334923,species,3,663,"[48460, 47170, 48250, 372740, 55523, 49073, 55525, 1394527, 328021, 334923]"
706,Gyroporus cyanescens,335276,species,3,600,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 474345, 125691, 125692, 335276]"
707,Trichaptum fuscoviolaceum,335960,species,3,674,"[48460, 47170, 47169, 492000, 50814, 57519, 57518, 118119, 335960]"
708,Russula cerolens,337492,species,3,3542,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167952, 1396198, 337492]"
709,Stereum rugosum,339410,species,3,1087,"[48460, 47170, 47169, 492000, 50814, 48341, 55502, 55503, 339410]"
710,Entomophthora muscae,339550,complex,3,3184,"[48460, 47170, 55113, 372742, 794017, 55115, 55116, 55117, 339550]"
711,Collybia cirrhata,340979,species,3,417,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 1155395, 1128513, 154391, 340979]"
712,Hemimycena lactea,342411,species,3,434,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 55920, 179155, 342411]"
713,Chroogomphus helveticus,344022,species,3,25,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 48426, 48640, 1447338, 344022]"
714,Plectania melastoma,344501,species,3,247,"[48460, 47170, 48250, 372740, 152032, 48717, 57371, 344502, 344501]"
715,Panaeolus antillarum,348989,species,3,3705,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 1180803, 118262, 348989]"
716,Arachnopeziza aurelia,350112,species,3,133,"[48460, 47170, 48250, 372740, 55523, 49073, 791901, 353333, 350112]"
717,Biscogniauxia nummularia,350184,species,3,211,"[48460, 47170, 48250, 372740, 53539, 792674, 48805, 792677, 127049, 350184]"
718,Daldinia childiae,350616,species,3,1251,"[48460, 47170, 48250, 372740, 53539, 792674, 48805, 785476, 85433, 1146677, 350616]"
719,Diatrypella quercina,350666,species,3,138,"[48460, 47170, 48250, 372740, 53539, 792674, 48805, 352307, 353182, 350666]"
720,Geastrum striatum,350836,species,3,47,"[48460, 47170, 47169, 492000, 50814, 891028, 55013, 55014, 63077, 1085879, 1085887, 350836]"
721,Helvella atra,350976,species,3,108,"[48460, 47170, 48250, 372740, 152032, 48717, 49205, 49206, 350976]"
722,Helvella costifera,350979,species,3,44,"[48460, 47170, 48250, 372740, 152032, 48717, 49205, 49206, 350979]"
723,Hydnellum suaveolens,351032,species,3,424,"[48460, 47170, 47169, 492000, 50814, 52526, 52527, 52528, 351032]"
724,Lyophyllum fumosum,351441,species,3,42,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 118247, 118248, 351441]"
725,Pluteus ephebeus,351890,species,3,63,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 48420, 60783, 1366819, 351890]"
726,Ramaria aurea,352176,species,3,13,"[48460, 47170, 47169, 492000, 50814, 891028, 55154, 48710, 48707, 352176]"
727,Russula alutacea,352273,species,3,27,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167950, 1396319, 352273]"
728,Volvariella pusilla,352832,species,3,56,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 48420, 63421, 352832]"
729,Xenasmatella vaga,352847,species,3,251,"[48460, 47170, 47169, 492000, 50814, 1477235, 1477236, 328313, 352847]"
730,Tricholoma fulvum,372273,species,3,482,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47498, 62484, 1444961, 1366846, 372273]"
731,Lepiota castanea,379844,species,3,240,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 1181093, 58695, 379844]"
732,Anthracobia melaloma,381249,species,3,271,"[48460, 47170, 48250, 372740, 152032, 48717, 48718, 332464, 381249]"
733,Erysiphe platani,382273,species,3,437,"[48460, 47170, 48250, 372740, 55523, 49073, 55525, 1394527, 328021, 382273]"
734,Erysiphe aquilegiae,382338,species,3,390,"[48460, 47170, 48250, 372740, 55523, 49073, 55525, 1394527, 328021, 382338]"
735,Lepista luscina,382934,species,3,195,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 1155395, 1128513, 55591, 382934]"
736,Pholiota gummosa,383577,species,3,253,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48768, 64076, 1145086, 1146967, 383577]"
737,Radulomyces confluens,384040,species,3,60,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 905657, 1181456, 332679, 384040]"
738,Parmelina tiliacea,462122,species,3,1507,"[48460, 47170, 48250, 372740, 54743, 952186, 48327, 54321, 1094690, 175488, 462122]"
739,Flavoplaca,464002,genus,3,1099,"[48460, 47170, 48250, 372740, 54743, 952186, 54755, 54756, 1232042, 464002]"
740,Conocybe deliquescens,464047,species,3,160,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 55472, 117228, 464047]"
741,Erysiphe alphitoides,464832,species,3,2150,"[48460, 47170, 48250, 372740, 55523, 49073, 55525, 1394527, 328021, 464832]"
