,gbifID,year,taxonID,scientificName,kingdom,phylum,class,order,family,subfamily,genus,subgenus,taxonRank,genericName,vernacularName,continent,country,municipality,locality,decimalLatitude,decimalLongitude,geodeticDatum
3650,3902334975,,348814,Guepinia helvelloides,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,,,Guepinia,,species,,,,,,,43.932273,19.41149,EPSG:4326
30927,3109176436,,83198,Gymnopilus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,,Gymnopilus,,genus,,,,,,,44.3375790096,20.5137910321,EPSG:4326
586014,1677324487,,83196,Gymnopilus junonius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,,Gymnopilus,,species,,,,,,,42.8742847663,21.9986106528,EPSG:4326
585424,2992737379,,194304,Gymnopilus penetrans,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,,Gymnopilus,,species,,,,,,,44.2818602017,20.5373515522,EPSG:4326
161221,3109306429,,55293,Gymnopus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,,Gymnopus,,genus,,,,,,,44.7646084117,20.4365460947,EPSG:4326
383491,4006566150,,382517,Gymnopus androsaceus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,,Gymnopus,,species,,,,,,,45.1158582652,19.7602009958,EPSG:4326
29912,4134203329,,198912,Gymnopus aquosus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,,Gymnopus,,species,,,,,,,43.9138169695,19.4204112261,EPSG:4326
402065,4127295603,,344922,Gymnopus brassicolens,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,,Gymnopus,,species,,,,,,,45.2303799837,19.8492784426,EPSG:4326
133299,3923470868,,130915,Gymnopus dryophilus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,,Gymnopus,,species,,,,,,,43.76928,21.9197716667,EPSG:4326
384807,3947713030,,179105,Gymnopus erythropus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,,Gymnopus,,species,,,,,,,45.1443574276,19.6094936974,EPSG:4326
383327,4029065402,,120858,Gymnopus foetidus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,,Gymnopus,,species,,,,,,,45.1707596192,19.7179349355,EPSG:4326
398802,3860509688,,157994,Gymnopus fusipes,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,,Gymnopus,,species,,,,,,,45.1530555556,19.7047222222,EPSG:4326
35552,4137832323,,497529,Gymnopus hariolorum,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,,Gymnopus,,species,,,,,,,43.9328664,19.4901605,EPSG:4326
585917,4137593552,,558051,Gymnopus ocior,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,,Gymnopus,,species,,,,,,,43.7740966667,21.93118,EPSG:4326
31213,4137962425,,1109056,Gymnopus oreadoides,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,,Gymnopus,,species,,,,,,,43.9206659997,19.4240409,EPSG:4326
20649,4121372273,,407921,Gymnosporangium clavariiforme,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Gymnosporangiaceae,,Gymnosporangium,,species,,,,,,,43.8933599,19.4806874,EPSG:4326
33316,1802730171,,85120,Gyromitra esculenta,Fungi,Ascomycota,Pezizomycetes,Pezizales,Discinaceae,,Gyromitra,,species,,,,,,,42.5578695712,21.8645095825,EPSG:4326
142289,3408235127,,628437,Gyromitra fastigiata,Fungi,Ascomycota,Pezizomycetes,Pezizales,Discinaceae,,Gyromitra,,species,,,,,,,45.1519083333,19.5782333333,EPSG:4326
29778,4145225352,,131537,Gyromitra gigas,Fungi,Ascomycota,Pezizomycetes,Pezizales,Discinaceae,,Gyromitra,,species,,,,,,,45.1498658766,19.4588933814,EPSG:4326
384919,3923245169,,125688,Gyroporus castaneus,Fungi,Basidiomycota,Agaricomycetes,Boletales,Gyroporaceae,,Gyroporus,,species,,,,,,,45.1738888889,19.6522222222,EPSG:4326
583751,2850696549,,335276,Gyroporus cyanescens,Fungi,Basidiomycota,Agaricomycetes,Boletales,Gyroporaceae,,Gyroporus,,species,,,,,,,43.560391,20.7411059722,EPSG:4326
398816,3859564766,,130909,Hapalopilus rutilans,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phanerochaetaceae,,Hapalopilus,,species,,,,,,,45.1713888889,19.6819444444,EPSG:4326
33141,3109181428,,194307,Hebeloma crustuliniforme,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,,Hebeloma,,species,,,,,,,44.0976312335,20.494941473,EPSG:4326
384779,1677319727,,566524,Hebeloma radicosum,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,,Hebeloma,,species,,,,,,,42.832604,21.813317,EPSG:4326
400897,3415703653,,344561,Hebeloma sinapizans,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,,Hebeloma,,species,,,,,,,43.9042127,19.5419264997,EPSG:4326
349536,4096947735,,57462,Helvella acetabulum,Fungi,Ascomycota,Pezizomycetes,Pezizales,Helvellaceae,,Helvella,,species,,,,,,,44.8085005116,20.4026895978,EPSG:4326
401199,4127444362,,350979,Helvella costifera,Fungi,Ascomycota,Pezizomycetes,Pezizales,Helvellaceae,,Helvella,,species,,,,,,,45.2549027778,19.8061055556,EPSG:4326
153024,1703191702,,49208,Helvella crispa,Fungi,Ascomycota,Pezizomycetes,Pezizales,Helvellaceae,,Helvella,,species,,,,,,,42.5260289626,21.8101358414,EPSG:4326
401678,4138643634,,63246,Helvella elastica,Fungi,Ascomycota,Pezizomycetes,Pezizales,Helvellaceae,,Helvella,,species,,,,,,,45.120430677,19.7519057486,EPSG:4326
383293,4138269839,,475619,Helvella lacunosa,Fungi,Ascomycota,Pezizomycetes,Pezizales,Helvellaceae,,Helvella,,species,,,,,,,45.1204344752,19.751892523,EPSG:4326
399505,2992686381,,153377,Helvella macropus,Fungi,Ascomycota,Pezizomycetes,Pezizales,Helvellaceae,,Helvella,,species,,,,,,,44.2656724489,20.574581694,EPSG:4326
401057,3860361433,,631608,Helvella monachella,Fungi,Ascomycota,Pezizomycetes,Pezizales,Helvellaceae,,Helvella,,species,,,,,,,45.2427777778,19.5222222222,EPSG:4326
397129,2992694314,,348176,Helvella solitaria,Fungi,Ascomycota,Pezizomycetes,Pezizales,Helvellaceae,,Helvella,,species,,,,,,,43.3036322801,21.9869041443,EPSG:4326
19699,3112368330,,194471,Helvella villosa,Fungi,Ascomycota,Pezizomycetes,Pezizales,Helvellaceae,,Helvella,,species,,,,,,,44.2771550328,20.5252386963,EPSG:4326
606164,4028990514,,542660,Hemileccinum depilatum,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,,Hemileccinum,,species,,,,,,,45.1681226648,19.6675654553,EPSG:4326
401388,3415615742,,542661,Hemileccinum impolitum,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,,Hemileccinum,,species,,,,,,,45.1159593343,19.6674023575,EPSG:4326
205188,4006722909,,786894,Hemipholiota populnea,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,,Hemipholiota,,species,,,,,,,45.2392390198,19.8434315622,EPSG:4326
401172,4046564586,,513328,Hericium alpestre,Fungi,Basidiomycota,Agaricomycetes,Russulales,Hericiaceae,,Hericium,,species,,,,,,,43.9165203374,19.4194081798,EPSG:4326
205098,2529319076,,513329,Hericium cirrhatum,Fungi,Basidiomycota,Agaricomycetes,Russulales,Hericiaceae,,Hericium,,species,,,,,,,42.7499787187,22.399690412,EPSG:4326
157301,3456080917,,1285942,Hericium clathroides,Fungi,Basidiomycota,Agaricomycetes,Russulales,Hericiaceae,,Hericium,,species,,,,,,,45.2013779905,19.471696023,EPSG:4326
384653,4127045046,,49162,Hericium coralloides,Fungi,Basidiomycota,Agaricomycetes,Russulales,Hericiaceae,,Hericium,,species,,,,,,,45.1452196438,19.6123981827,EPSG:4326
21768,3416250328,,49158,Hericium erinaceus,Fungi,Basidiomycota,Agaricomycetes,Russulales,Hericiaceae,,Hericium,,species,,,,,,,44.375944211,19.2581755668,EPSG:4326
159162,2597718038,,1433448,Hesperomyces harmoniae,Fungi,Ascomycota,Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,,Hesperomyces,,species,,,,,,,44.232506,19.747621,EPSG:4326
387812,3346307462,,ASV:868afe50d5a02208fcaf357e65a9adad,Heterobasidion annosum,Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,,Heterobasidion,,,,,,Serbia,,Deliblatska pescara,,,
400813,4153870963,,1167952,Heterophyllidiae,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,,Russula,,subgenus,,,,,,,43.7742,21.9368133333,EPSG:4326
33428,4022270633,,351008,Hohenbuehelia angustata,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,,Hohenbuehelia,,species,,,,,,,45.2150924997,19.5669904,EPSG:4326
396962,4138082345,,500043,Hohenbuehelia mastrucata,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,,Hohenbuehelia,,species,,,,,,,45.1858518851,19.747395739,EPSG:4326
27807,1703191486,,154750,Hohenbuehelia petaloides,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,,Hohenbuehelia,,species,,,,,,,44.749454,20.533829,EPSG:4326
399280,3903463890,,875042,Hortiboletus bubalinus,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,,Hortiboletus,,species,,,,,,,44.8271195262,20.4631043226,EPSG:4326
535137,3456310399,,833474,Hortiboletus rubellus,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,,Hortiboletus,,species,,,,,,,45.180156888,19.8528275429,EPSG:4326
21767,2236860710,,58687,Humaria hemisphaerica,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,,Humaria,,species,,,,,,,44.2750818772,20.5329634582,EPSG:4326
17476,2992680391,,499959,Hydnellum compactum,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Bankeraceae,,Hydnellum,,species,,,,,,,44.3970611985,20.4211676297,EPSG:4326
383646,3302246340,,326130,Hydnellum concrescens,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Bankeraceae,,Hydnellum,,species,,,,,,,44.2651610283,20.573680479,EPSG:4326
31633,4116391896,,154949,Hydnellum peckii,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Bankeraceae,,Hydnellum,,species,,,,,,,43.3479345295,20.7649355806,EPSG:4326
3332,2992814375,,931835,Hydnellum scabrosum,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Bankeraceae,,Hydnellum,,species,,,,,,,44.2738527542,20.5170847654,EPSG:4326
34645,2992848312,,351032,Hydnellum suaveolens,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Bankeraceae,,Hydnellum,,species,,,,,,,43.331920757,20.8138561249,EPSG:4326
356729,3968926690,,ASV:2d77f2b261e0d47a2950eb7f33a31893,Hydnocystis bombycina,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,,Hydnocystis,,,,,,Serbia,,Grisevac Svrljig,,,
610605,3743380319,,1038660,Hydnoporia corrugata,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,,Hydnoporia,,species,,,,,,,45.2712191317,19.5012075869,EPSG:4326
30457,3466238698,,48641,Hydnum repandum,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,,Hydnum,,species,,,,,,,42.7414504718,22.3291100934,EPSG:4326
397500,1677347211,,340866,Hydnum rufescens,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,,Hydnum,,species,,,,,,,42.8549559594,22.0062315127,EPSG:4326
585357,4111936511,,1397510,Hydropodia subalpina,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Porotheleaceae,,Hydropodia,,species,,,,,,,43.7682833333,21.9278133333,EPSG:4326
376605,4145551878,,367288,Hygrocybe acutoconica,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrocybe,,species,,,,,,,43.7692416667,21.9200133333,EPSG:4326
388376,4138021153,,1158359,Hygrocybe acutoconica konradii,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrocybe,,variety,,,,,,,45.1213823409,19.7531669281,EPSG:4326
597699,2269209610,,63282,Hygrocybe cantharellus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrocybe,,species,,,,,,,44.2723778185,20.5254103576,EPSG:4326
3750,4137626133,,53474,Hygrocybe chlorophana,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrocybe,,species,,,,,,,43.7704883333,21.9368133333,EPSG:4326
205158,3925316142,,55245,Hygrocybe coccinea,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrocybe,,species,,,,,,,43.8616966667,19.3752533333,EPSG:4326
349454,3399427689,,51872,Hygrocybe conica,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrocybe,,species,,,,,,,42.7414504718,22.3291100934,EPSG:4326
577932,1802696296,,51869,Hygrocybe punicea,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrocybe,,species,,,,,,,42.4559026032,21.9171467418,EPSG:4326
352636,1703162502,,63538,Hygrophoropsis aurantiaca,Fungi,Basidiomycota,Agaricomycetes,Boletales,Hygrophoropsidaceae,,Hygrophoropsis,,species,,,,,,,44.741061,20.525142,EPSG:4326
400108,1847642723,,118313,Hygrophorus agathosmus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrophorus,,species,,,,,,,42.4310273933,21.9808959961,EPSG:4326
380968,4006743630,,351046,Hygrophorus arbustivus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrophorus,,species,,,,,,,45.1269444444,19.7505555556,EPSG:4326
356517,4046652578,,500127,Hygrophorus capreolarius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrophorus,,species,,,,,,,43.9168477913,19.4200766723,EPSG:4326
33207,3985809697,,344545,Hygrophorus chrysodon,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrophorus,,species,,,,,,,45.166718301,19.4904495031,EPSG:4326
33531,3455735306,,765272,Hygrophorus cossus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrophorus,,species,,,,,,,45.1763998993,19.493947184,EPSG:4326
384572,3398855277,,67331,Hygrophorus eburneus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrophorus,,species,,,,,,,45.1704606282,19.7908113152,EPSG:4326
29524,1847643377,,351047,Hygrophorus erubescens,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrophorus,,species,,,,,,,43.3114394668,20.7710266113,EPSG:4326
386836,4138291642,,118327,Hygrophorus gliocyclus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrophorus,,species,,,,,,,43.4892666667,20.8748866667,EPSG:4326
153068,4006663600,,1440333,Hygrophorus glutinifer,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrophorus,,species,,,,,,,42.8652413201,22.0085499063,EPSG:4326
589619,1802646115,,118324,Hygrophorus hypothejus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrophorus,,species,,,,,,,42.946622264,22.1933054924,EPSG:4326
397879,1677307337,,1440332,Hygrophorus limacinus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrophorus,,species,,,,,,,42.4419386151,21.9301271439,EPSG:4326
34524,1703219152,,602634,Hygrophorus lindtneri,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrophorus,,species,,,,,,,43.1815851683,22.1168518066,EPSG:4326
400753,1891288124,,497251,Hygrophorus marzuolus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrophorus,,species,,,,,,,44.3744621111,19.3390598056,EPSG:4326
383668,4138567354,,514102,Hygrophorus nemoreus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrophorus,,species,,,,,,,45.1207166667,19.7520111111,EPSG:4326
157286,2992859372,,854517,Hygrophorus penarius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrophorus,,species,,,,,,,44.3002777045,20.6153083557,EPSG:4326
31564,4062693799,,1371271,Hygrophorus pinophilus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrophorus,,species,,,,,,,45.1271350627,19.8501986296,EPSG:4326
22517,4067285991,,875045,Hygrophorus poetarum,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrophorus,,species,,,,,,,45.1763888038,19.6852599426,EPSG:4326
20187,3925124023,,118323,Hygrophorus pudorinus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrophorus,,species,,,,,,,43.9180583333,19.4205833333,EPSG:4326
398761,4006723559,,499720,Hygrophorus pustulatus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrophorus,,species,,,,,,,43.3940166667,20.8937416667,EPSG:4326
401661,4076356923,,830537,Hygrophorus roseodiscoideus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrophorus,,species,,,,,,,45.1843199829,19.6859441914,EPSG:4326
28094,3455926825,,206118,Hygrophorus russula,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrophorus,,species,,,,,,,45.1820732439,19.6900901935,EPSG:4326
397562,4076323912,,351054,Hygrophorus unicolor,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,,Hygrophorus,,species,,,,,,,45.1770852092,19.6904794073,EPSG:4326
21662,4046479876,,351061,Hymenochaete rubiginosa,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,,Hymenochaete,,species,,,,,,,45.1472222222,19.8944444444,EPSG:4326
608618,3348375784,,ASV:58d58c06d117ca9184010a01740162a2,Hymenopellis radicata,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,,Hymenopellis,,,,,,Serbia,,"Mountain Stara planina, Vidlic",,,
608677,2566051915,,1a4d7727-a735-482d-9ca8-caa737edc843,"Hymenoscyphus fraxineus (T. Kowalski) Baral, Queloz & Hosoya",Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,,Hymenoscyphus,,species,,,,,,Serbia,,,
604918,3024276866,,151797,"Hymenoscyphus macroguttatus Baral, Declercq & Hengstm., 2006",Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,,Hymenoscyphus,,Species,,,,Serbia,Srem District,Grgurevci,45.120956,19.657461,https://epsg.io/4326
604923,3024276872,,729297,Hymenoscyphus peruni (Velen.) Svrček,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,,Hymenoscyphus,,Species,,,,Serbia,South Backa District,Paragovo,45.179960,19.840137,https://epsg.io/4326
29551,3302508455,,64071,Hypholoma capnoides,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,,Hypholoma,,species,,,,,,,43.2776527403,20.7811584472,EPSG:4326
376647,3408032788,,48767,Hypholoma fasciculare,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,,Hypholoma,,species,,,,,,,45.1690849402,19.9173653126,EPSG:4326
133388,2992725556,,130203,Hypholoma lateritium,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,,Hypholoma,,species,,,,,,,44.2942933424,20.4770910367,EPSG:4326
384192,1946191405,,117971,Hypogymnia physodes,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,,Hypogymnia,,species,,,,,,,43.9189540498,19.4242012873,EPSG:4326
143715,3346066208,,ASV:2457045db748b7f0ae5419330356458e,Hypomyces odoratus,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,,Hypomyces,,,,,,Serbia,,,,,
388349,3759824857,,351126,Hypoxylon fragiforme,Fungi,Ascomycota,Sordariomycetes,Xylariales,Hypoxylaceae,,Hypoxylon,,species,,,,,,,45.1495579781,19.5276213559,EPSG:4326
398141,4096748570,,499736,Hypsizygus tessulatus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,,Hypsizygus,,species,,,,,,,45.274305088,19.4992813468,EPSG:4326
402495,1249275759,,120862,Hypsizygus ulmarius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,,Hypsizygus,,species,,,,,,,44.240204,19.854561,EPSG:4326
387273,3348648304,,ASV:6f5d2475cbb27fccddf8603696e559f3,Ilyonectria robusta,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,,Ilyonectria,,,,,,Serbia,,,,,
3437,3985604819,,510854,Imleria badia,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,,Imleria,,species,,,,,,,43.916705,19.4212583333,EPSG:4326
20154,3466080846,,824012,Imperator luteocupreus,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,,Imperator,,species,,,,,,,45.1861111111,19.8058333333,EPSG:4326
32582,2529392103,,824670,Imperator rhodopurpureus,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,,Imperator,,species,,,,,,,44.2519820623,20.5740085694,EPSG:4326
3721,4138369831,,1428781,Infundibulicybe costata,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalinaceae,,Infundibulicybe,,species,,,,,,,45.1356895002,19.6798023954,EPSG:4326
398927,4039513335,,451026,Infundibulicybe geotropa,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalinaceae,,Infundibulicybe,,species,,,,,,,45.1814234375,19.6838413578,EPSG:4326
585940,4145663043,,921916,Infundibulicybe gibba,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalinaceae,,Infundibulicybe,,species,,,,,,,43.7690383333,21.92148,EPSG:4326
17560,2013763522,,1156181,Inocutis tamaricis,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,,Inocutis,,species,,,,,,,43.323507404,21.90066576,EPSG:4326
27617,2984545931,,118336,Inocybe geophylla,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,,Inocybe,,species,,,,,,,44.1461102645,19.6933331341,EPSG:4326
585487,2429249070,,1288764,Inocybe lilacina,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,,Inocybe,,species,,,,,,,44.2748646097,20.5297448048,EPSG:4326
34352,3986039847,,344540,Inonotus cuticularis,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,,Inonotus,,species,,,,,,,45.1323428361,19.8438726917,EPSG:4326
605806,3903249221,,194483,Inonotus hispidus,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,,Inonotus,,species,,,,,,,44.8078142768,20.4027027261,EPSG:4326
401052,3307469780,,127021,Inonotus obliquus,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,,Inonotus,,species,,,,,,,43.9942257839,21.0058590397,EPSG:4326
154267,3346593441,,ASV:7c72259769fc5dd2b34521047ee8a6df,Ionomidotis fulvotingens,Fungi,Ascomycota,Leotiomycetes,Helotiales,Cordieritidaceae,,Ionomidotis,,,,,,Serbia,,"Beocin, Novi Sad, Vojvodina",45.19,19.71,
29552,1805407877,,130910,Irpex lacteus,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Irpicaceae,,Irpex,,species,,,,,,,45.7999759247,20.1408979297,EPSG:4326
401015,4133796013,,1427972,Irpex latemarginatus,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Irpicaceae,,Irpex,,species,,,,,,,45.1618965947,19.5099317221,EPSG:4326
400799,1847642890,,490642,Ischnoderma benzoinum,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Ischnodermataceae,,Ischnoderma,,species,,,,,,,43.2899516715,20.8042430878,EPSG:4326
30767,4046232857,,979413,Jackrogersella cohaerens,Fungi,Ascomycota,Sordariomycetes,Xylariales,Hypoxylaceae,,Jackrogersella,,species,,,,,,,45.1497012998,19.8851650344,EPSG:4326
384918,3764557387,,128051,Kretzschmaria deusta,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,,Kretzschmaria,,species,,,,,,,45.2751653997,19.4985461997,EPSG:4326
588627,3343909844,,382838,Kuehneola uredinis,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Phragmidiaceae,,Kuehneola,,species,,,,,,,43.918565,19.4205719722,EPSG:4326
356406,4096618753,,153033,Kuehneromyces mutabilis,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,,Kuehneromyces,,species,,,,,,,45.157441907,19.5272430977,EPSG:4326
136405,1703203302,,55899,Laccaria amethystina,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,,Laccaria,,species,,,,,,,42.734720018,22.2795009613,EPSG:4326
28960,3961426582,,63238,Laccaria bicolor,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,,Laccaria,,species,,,,,,,45.1445164595,19.6095775518,EPSG:4326
